"No.","Time","Source","Destination","Protocol","Length","Info"
"2405","6.075850000","192.168.178.25","184.31.81.243","TCP","66","49841 > https [ACK] Seq=314 Ack=4441 Win=40832 Len=0 TSval=14685 TSecr=1471920566"
"2406","6.086594000","104.85.166.105","192.168.178.25","TCP","66","http > 37191 [ACK] Seq=1 Ack=453 Win=15552 Len=0 TSval=2457247279 TSecr=14680"
"2407","6.088386000","104.85.166.105","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"2408","6.088404000","192.168.178.25","104.85.166.105","TCP","66","37191 > http [ACK] Seq=453 Ack=1441 Win=32128 Len=0 TSval=14688 TSecr=2457247279"
"2409","6.088592000","104.85.166.105","192.168.178.25","OCSP","554","Response"
"2410","6.088598000","192.168.178.25","104.85.166.105","TCP","66","37191 > http [ACK] Seq=453 Ack=1929 Win=35072 Len=0 TSval=14688 TSecr=2457247279"
"2411","6.089699000","192.168.178.25","184.31.81.243","TLSv1.2","412","Application Data"
"2412","6.127694000","184.31.81.243","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"2413","6.127711000","192.168.178.25","184.31.81.243","TCP","66","49841 > https [ACK] Seq=660 Ack=5881 Win=43776 Len=0 TSval=14697 TSecr=1471920675"
"2414","6.129176000","184.31.81.243","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"2415","6.129183000","192.168.178.25","184.31.81.243","TCP","66","49841 > https [ACK] Seq=660 Ack=7321 Win=46592 Len=0 TSval=14698 TSecr=1471920675"
"2416","6.130864000","184.31.81.243","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"2417","6.130871000","192.168.178.25","184.31.81.243","TCP","66","49841 > https [ACK] Seq=660 Ack=8761 Win=49536 Len=0 TSval=14698 TSecr=1471920675"
"2418","6.131136000","184.31.81.243","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"2419","6.131142000","192.168.178.25","184.31.81.243","TCP","66","49841 > https [ACK] Seq=660 Ack=10201 Win=52352 Len=0 TSval=14698 TSecr=1471920675"
"2420","6.133034000","184.31.81.243","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"2421","6.133041000","192.168.178.25","184.31.81.243","TCP","66","49841 > https [ACK] Seq=660 Ack=11641 Win=55296 Len=0 TSval=14699 TSecr=1471920675"
"2422","6.133696000","184.31.81.243","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"2423","6.133703000","192.168.178.25","184.31.81.243","TCP","66","49841 > https [ACK] Seq=660 Ack=13081 Win=58240 Len=0 TSval=14699 TSecr=1471920675"
"2424","6.134809000","184.31.81.243","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"2425","6.134813000","192.168.178.25","184.31.81.243","TCP","66","49841 > https [ACK] Seq=660 Ack=14521 Win=61056 Len=0 TSval=14699 TSecr=1471920675"
"2426","6.135805000","184.31.81.243","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"2427","6.135811000","192.168.178.25","184.31.81.243","TCP","66","49841 > https [ACK] Seq=660 Ack=15961 Win=64000 Len=0 TSval=14699 TSecr=1471920675"
"2428","6.137501000","184.31.81.243","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"2429","6.137518000","192.168.178.25","184.31.81.243","TCP","66","49841 > https [ACK] Seq=660 Ack=17401 Win=66944 Len=0 TSval=14700 TSecr=1471920675"
"2430","6.138185000","184.31.81.243","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"2431","6.138188000","192.168.178.25","184.31.81.243","TCP","66","49841 > https [ACK] Seq=660 Ack=18841 Win=69760 Len=0 TSval=14700 TSecr=1471920675"
"2432","6.139256000","184.31.81.243","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"2433","6.139262000","192.168.178.25","184.31.81.243","TCP","66","49841 > https [ACK] Seq=660 Ack=20281 Win=72704 Len=0 TSval=14700 TSecr=1471920675"
"2434","6.140258000","184.31.81.243","192.168.178.25","TLSv1.2","1506","Application Data"
"2435","6.140265000","192.168.178.25","184.31.81.243","TCP","66","49841 > https [ACK] Seq=660 Ack=21721 Win=75520 Len=0 TSval=14701 TSecr=1471920675"
"2436","6.141969000","184.31.81.243","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"2437","6.141975000","192.168.178.25","184.31.81.243","TCP","66","49841 > https [ACK] Seq=660 Ack=23161 Win=78464 Len=0 TSval=14701 TSecr=1471920675"
"2438","6.142281000","184.31.81.243","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"2439","6.142288000","192.168.178.25","184.31.81.243","TCP","66","49841 > https [ACK] Seq=660 Ack=24601 Win=81408 Len=0 TSval=14701 TSecr=1471920675"
"2440","6.143379000","184.31.81.243","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"2441","6.143386000","192.168.178.25","184.31.81.243","TCP","66","49841 > https [ACK] Seq=660 Ack=26041 Win=84224 Len=0 TSval=14701 TSecr=1471920675"
"2442","6.145101000","184.31.81.243","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"2443","6.145107000","192.168.178.25","184.31.81.243","TCP","66","49841 > https [ACK] Seq=660 Ack=27481 Win=87168 Len=0 TSval=14702 TSecr=1471920675"
"2444","6.147436000","192.168.178.1","192.168.178.25","TCP","74","semaphore > 14013 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=91609108 TSecr=0 WS=2"
"2445","6.147448000","192.168.178.25","192.168.178.1","TCP","54","14013 > semaphore [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2446","6.161475000","184.31.81.243","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"2447","6.161487000","192.168.178.25","184.31.81.243","TCP","66","49841 > https [ACK] Seq=660 Ack=28921 Win=90112 Len=0 TSval=14706 TSecr=1471920708"
"2448","6.162977000","184.31.81.243","192.168.178.25","TLSv1.2","1506","Application Data"
"2449","6.162982000","192.168.178.25","184.31.81.243","TCP","66","49841 > https [ACK] Seq=660 Ack=30361 Win=92928 Len=0 TSval=14706 TSecr=1471920708"
"2450","6.164395000","184.31.81.243","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"2451","6.164403000","192.168.178.25","184.31.81.243","TCP","66","49841 > https [ACK] Seq=660 Ack=31801 Win=95872 Len=0 TSval=14707 TSecr=1471920710"
"2452","6.164858000","184.31.81.243","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"2453","6.164865000","192.168.178.25","184.31.81.243","TCP","66","49841 > https [ACK] Seq=660 Ack=33241 Win=98688 Len=0 TSval=14707 TSecr=1471920710"
"2454","6.166597000","184.31.81.243","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"2455","6.166603000","192.168.178.25","184.31.81.243","TCP","66","49841 > https [ACK] Seq=660 Ack=34681 Win=101632 Len=0 TSval=14707 TSecr=1471920711"
"2456","6.167947000","184.31.81.243","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"2457","6.167954000","192.168.178.25","184.31.81.243","TCP","66","49841 > https [ACK] Seq=660 Ack=36121 Win=104576 Len=0 TSval=14708 TSecr=1471920711"
"2458","6.168391000","184.31.81.243","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"2459","6.168397000","192.168.178.25","184.31.81.243","TCP","66","49841 > https [ACK] Seq=660 Ack=37561 Win=107392 Len=0 TSval=14708 TSecr=1471920712"
"2460","6.170504000","184.31.81.243","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"2461","6.170511000","192.168.178.25","184.31.81.243","TCP","66","49841 > https [ACK] Seq=660 Ack=39001 Win=110336 Len=0 TSval=14708 TSecr=1471920712"
"2462","6.170780000","184.31.81.243","192.168.178.25","TLSv1.2","1765","Application Data"
"2463","6.170784000","192.168.178.25","184.31.81.243","TCP","66","49841 > https [ACK] Seq=660 Ack=40700 Win=113792 Len=0 TSval=14708 TSecr=1471920713"
"2464","6.203861000","192.168.178.25","192.168.178.1","DNS","85","Standard query 0x7e7d  A dc370.s79.research.de.com"
"2465","6.230836000","192.168.178.1","192.168.178.25","DNS","101","Standard query response 0x7e7d  A 78.46.46.82"
"2466","6.231068000","192.168.178.25","78.46.46.82","TCP","74","56525 > https [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=14723 TSecr=0 WS=128"
"2467","6.271027000","78.46.46.82","192.168.178.25","TCP","74","https > 56525 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1452 SACK_PERM=1 TSval=1388395027 TSecr=14723 WS=128"
"2468","6.271050000","192.168.178.25","78.46.46.82","TCP","66","56525 > https [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=14733 TSecr=1388395027"
"2469","6.271243000","192.168.178.25","78.46.46.82","TLSv1","265","Client Hello"
"2470","6.311854000","78.46.46.82","192.168.178.25","TCP","66","https > 56525 [ACK] Seq=1 Ack=200 Win=15616 Len=0 TSval=1388395037 TSecr=14733"
"2471","6.312961000","78.46.46.82","192.168.178.25","TLSv1","1506","Server Hello"
"2472","6.312968000","192.168.178.25","78.46.46.82","TCP","66","56525 > https [ACK] Seq=200 Ack=1441 Win=32128 Len=0 TSval=14744 TSecr=1388395037"
"2473","6.314587000","78.46.46.82","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"2474","6.314593000","192.168.178.25","78.46.46.82","TCP","66","56525 > https [ACK] Seq=200 Ack=2881 Win=35072 Len=0 TSval=14744 TSecr=1388395037"
"2475","6.315212000","78.46.46.82","192.168.178.25","TCP","1282","[TCP segment of a reassembled PDU]"
"2476","6.315218000","192.168.178.25","78.46.46.82","TCP","66","56525 > https [ACK] Seq=200 Ack=4097 Win=37888 Len=0 TSval=14744 TSecr=1388395037"
"2477","6.354997000","78.46.46.82","192.168.178.25","TLSv1","849","Certificate"
"2478","6.355012000","192.168.178.25","78.46.46.82","TCP","66","56525 > https [ACK] Seq=200 Ack=4880 Win=40832 Len=0 TSval=14754 TSecr=1388395048"
"2479","6.356942000","192.168.178.25","78.46.46.82","TLSv1","232","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"2480","6.398838000","78.46.46.82","192.168.178.25","TLSv1","332","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"2481","6.398976000","192.168.178.25","78.46.46.82","TLSv1","1628","Application Data, Application Data"
"2482","6.450753000","78.46.46.82","192.168.178.25","TCP","66","https > 56525 [ACK] Seq=5146 Ack=1928 Win=19584 Len=0 TSval=1388395072 TSecr=14765"
"2483","6.458428000","78.46.46.82","192.168.178.25","TLSv1","391","Application Data"
"2484","6.458590000","192.168.178.25","78.46.46.82","TLSv1","668","Application Data, Application Data"
"2485","6.504501000","78.46.46.82","192.168.178.25","TLSv1","391","Application Data"
"2486","6.525079000","192.168.178.25","217.163.21.35","TLSv1.2","528","Application Data"
"2487","6.543837000","192.168.178.25","78.46.46.82","TCP","66","56525 > https [ACK] Seq=2530 Ack=5796 Win=49408 Len=0 TSval=14802 TSecr=1388395085"
"2488","6.574500000","217.163.21.35","192.168.178.25","TLSv1.2","630","Application Data"
"2489","6.574518000","192.168.178.25","217.163.21.35","TCP","66","53586 > https [ACK] Seq=2571 Ack=8505 Win=57216 Len=0 TSval=14809 TSecr=2756647118"
"2490","6.575078000","192.168.178.25","192.168.178.1","DNS","71","Standard query 0x67dc  A e.nexac.com"
"2491","6.602723000","192.168.178.1","192.168.178.25","DNS","290","Standard query response 0x67dc  CNAME gtm02.nexac.com CNAME p-aws-nvirginia-tag-01-966299741.us-east-1.elb.amazonaws.com A 52.1.141.196 A 52.4.32.134 A 54.236.76.81 A 52.4.16.0 A 54.152.230.119 A 54.173.138.15 A 107.23.180.66 A 52.6.198.62"
"2492","6.602949000","192.168.178.25","52.1.141.196","TCP","74","51913 > https [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=14816 TSecr=0 WS=128"
"2493","6.725341000","52.1.141.196","192.168.178.25","TCP","74","https > 51913 [SYN, ACK] Seq=0 Ack=1 Win=17898 Len=0 MSS=1452 SACK_PERM=1 TSval=836770470 TSecr=14816 WS=256"
"2494","6.725364000","192.168.178.25","52.1.141.196","TCP","66","51913 > https [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=14847 TSecr=836770470"
"2495","6.725557000","192.168.178.25","52.1.141.196","TLSv1","251","Client Hello"
"2496","6.849933000","52.1.141.196","192.168.178.25","TCP","66","https > 51913 [ACK] Seq=1 Ack=186 Win=19200 Len=0 TSval=836770501 TSecr=14847"
"2497","6.852335000","52.1.141.196","192.168.178.25","TLSv1","1506","Server Hello"
"2498","6.852348000","192.168.178.25","52.1.141.196","TCP","66","51913 > https [ACK] Seq=186 Ack=1441 Win=32128 Len=0 TSval=14879 TSecr=836770501"
"2499","6.853754000","52.1.141.196","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"2500","6.853765000","192.168.178.25","52.1.141.196","TCP","66","51913 > https [ACK] Seq=186 Ack=2881 Win=35072 Len=0 TSval=14879 TSecr=836770501"
"2501","6.854202000","52.1.141.196","192.168.178.25","TLSv1","1282","Certificate"
"2502","6.854211000","192.168.178.25","52.1.141.196","TCP","66","51913 > https [ACK] Seq=186 Ack=4097 Win=37888 Len=0 TSval=14879 TSecr=836770501"
"2503","6.854933000","52.1.141.196","192.168.178.25","TLSv1","222","Server Key Exchange"
"2504","6.854941000","192.168.178.25","52.1.141.196","TCP","66","51913 > https [ACK] Seq=186 Ack=4253 Win=40832 Len=0 TSval=14879 TSecr=836770501"
"2505","6.856132000","192.168.178.25","52.1.141.196","TLSv1","264","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"2506","6.856504000","192.168.178.25","23.42.27.27","OCSP","499","Request"
"2507","6.872658000","192.168.178.25","188.125.93.157","TLSv1.2","162","Application Data"
"2508","6.875908000","192.168.178.25","188.125.93.157","TLSv1.2","154","Application Data"
"2509","6.878298000","192.168.178.25","188.125.93.157","TLSv1.2","166","Application Data"
"2510","6.880561000","192.168.178.25","188.125.93.157","TLSv1.2","171","Application Data"
"2511","6.899135000","23.42.27.27","192.168.178.25","OCSP","1834","Response"
"2512","6.899165000","192.168.178.25","23.42.27.27","TCP","66","46157 > http [ACK] Seq=868 Ack=3538 Win=38528 Len=0 TSval=14890 TSecr=1924531274"
"2513","6.907889000","188.125.93.157","192.168.178.25","TLSv1.2","805","Application Data"
"2514","6.907912000","192.168.178.25","188.125.93.157","TCP","66","54339 > https [ACK] Seq=11127 Ack=779111 Win=455552 Len=0 TSval=14893 TSecr=2876173036"
"2515","6.909407000","188.125.93.157","192.168.178.25","TLSv1.2","1567","Application Data"
"2516","6.909422000","192.168.178.25","188.125.93.157","TCP","66","54339 > https [ACK] Seq=11127 Ack=780612 Win=455552 Len=0 TSval=14893 TSecr=2876173036"
"2517","6.911091000","188.125.93.157","192.168.178.25","TLSv1.2","685","Application Data"
"2518","6.911109000","192.168.178.25","188.125.93.157","TCP","66","54339 > https [ACK] Seq=11127 Ack=781231 Win=455552 Len=0 TSval=14893 TSecr=2876173039"
"2519","6.911561000","188.125.93.157","192.168.178.25","TLSv1.2","698","Application Data"
"2520","6.911575000","192.168.178.25","188.125.93.157","TCP","66","54339 > https [ACK] Seq=11127 Ack=781863 Win=455552 Len=0 TSval=14893 TSecr=2876173039"
"2521","6.913224000","188.125.93.157","192.168.178.25","TLSv1.2","679","Application Data"
"2522","6.913242000","192.168.178.25","188.125.93.157","TCP","66","54339 > https [ACK] Seq=11127 Ack=782476 Win=455552 Len=0 TSval=14894 TSecr=2876173041"
"2523","6.914967000","188.125.93.157","192.168.178.25","TLSv1.2","1847","Application Data"
"2524","6.914981000","192.168.178.25","188.125.93.157","TCP","66","54339 > https [ACK] Seq=11127 Ack=784257 Win=455552 Len=0 TSval=14894 TSecr=2876173041"
"2525","6.914998000","188.125.93.157","192.168.178.25","TLSv1.2","677","Application Data"
"2526","6.915009000","192.168.178.25","188.125.93.157","TCP","66","54339 > https [ACK] Seq=11127 Ack=784868 Win=455552 Len=0 TSval=14894 TSecr=2876173043"
"2527","6.917162000","188.125.93.157","192.168.178.25","TLSv1.2","1973","Application Data"
"2528","6.917170000","192.168.178.25","188.125.93.157","TCP","66","54339 > https [ACK] Seq=11127 Ack=786775 Win=455552 Len=0 TSval=14895 TSecr=2876173043"
"2529","6.980028000","52.1.141.196","192.168.178.25","TLSv1","316","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"2530","6.980215000","192.168.178.25","52.1.141.196","TLSv1","540","Application Data, Application Data"
"2531","7.108438000","52.1.141.196","192.168.178.25","TLSv1","679","Application Data"
"2532","7.109793000","192.168.178.25","52.1.141.196","TLSv1","540","Application Data, Application Data"
"2533","7.208387000","192.168.178.25","78.46.46.82","TLSv1","508","Application Data, Application Data"
"2534","7.237763000","52.1.141.196","192.168.178.25","TLSv1","647","Application Data"
"2535","7.239285000","192.168.178.25","37.157.6.251","TLSv1.2","631","Application Data"
"2536","7.254016000","78.46.46.82","192.168.178.25","TLSv1","391","Application Data"
"2537","7.254033000","192.168.178.25","78.46.46.82","TCP","66","56525 > https [ACK] Seq=2972 Ack=6121 Win=52352 Len=0 TSval=14979 TSecr=1388395273"
"2538","7.275876000","192.168.178.25","52.1.141.196","TCP","66","51913 > https [ACK] Seq=1332 Ack=5697 Win=49408 Len=0 TSval=14985 TSecr=836770598"
"2539","7.304740000","37.157.6.251","192.168.178.25","TLSv1.2","519","Application Data"
"2540","7.304761000","192.168.178.25","37.157.6.251","TCP","66","50386 > https [ACK] Seq=3818 Ack=13323 Win=64512 Len=0 TSval=14992 TSecr=970039155"
"2541","7.306276000","192.168.178.25","37.157.6.251","TLSv1.2","631","Application Data"
"2542","7.371284000","37.157.6.251","192.168.178.25","TLSv1.2","519","Application Data"
"2543","7.407837000","192.168.178.25","37.157.6.251","TCP","66","50386 > https [ACK] Seq=4383 Ack=13776 Win=67456 Len=0 TSval=15018 TSecr=970039221"
"2544","7.525345000","192.168.178.25","217.163.21.35","TLSv1.2","528","Application Data"
"2545","7.574330000","217.163.21.35","192.168.178.25","TLSv1.2","625","Application Data"
"2546","7.574346000","192.168.178.25","217.163.21.35","TCP","66","53586 > https [ACK] Seq=3033 Ack=9064 Win=60032 Len=0 TSval=15059 TSecr=2756648118"
"2547","7.575009000","192.168.178.25","192.168.178.1","DNS","77","Standard query 0xabc7  A stags.bluekai.com"
"2548","7.603073000","192.168.178.1","192.168.178.25","DNS","93","Standard query response 0xabc7  A 173.192.220.67"
"2549","7.603332000","192.168.178.25","173.192.220.67","TCP","74","33189 > https [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=15066 TSecr=0 WS=128"
"2550","7.728663000","173.192.220.67","192.168.178.25","TCP","60","https > 33189 [SYN, ACK] Seq=0 Ack=1 Win=8190 Len=0 MSS=1440"
"2551","7.728696000","192.168.178.25","173.192.220.67","TCP","54","33189 > https [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"2552","7.728979000","192.168.178.25","173.192.220.67","TLSv1.2","245","Client Hello"
"2553","7.855943000","173.192.220.67","192.168.178.25","TCP","1494","[TCP segment of a reassembled PDU]"
"2554","7.855981000","192.168.178.25","173.192.220.67","TCP","54","33189 > https [ACK] Seq=192 Ack=1441 Win=31680 Len=0"
"2555","7.856547000","173.192.220.67","192.168.178.25","TLSv1.2","1166","Server Hello, Certificate, Server Hello Done"
"2556","7.856567000","192.168.178.25","173.192.220.67","TCP","54","33189 > https [ACK] Seq=192 Ack=2553 Win=34560 Len=0"
"2557","7.858445000","192.168.178.25","173.192.220.67","TLSv1.2","396","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
